gene_id,tissue,logFC
RP11-288L9.1,kidney epithelial cell,-0.0014752473
RP11-288L9.1,mammary microvascular endothelial cell,-0.007107896
RP11-288L9.1,epithelial cell of alveolus of lung,0.0077840514
RP11-288L9.1,myometrial cell,-0.006802188
RP11-288L9.1,cardiac atrium fibroblast,0.02080331
RP11-288L9.1,endometrial microvascular endothelial cell,-0.0047893166
RP11-288L9.1,smooth muscle cell,-0.0058238064
RP11-288L9.1,hepatocyte,0.0009313293
RP11-288L9.1,neural progenitor cell,-0.0013392484
RP11-288L9.1,HT1080,-0.0027226452
RP11-288L9.1,SK-N-DZ,-0.0020640637
RP11-288L9.1,SK-MEL-5,-0.0076398845
RP11-288L9.1,NCI-H460,0.00016939297
RP11-288L9.1,astrocyte,-0.0034327267
RP11-288L9.1,LHCN-M2,0.003495094
RP11-288L9.1,K562,-0.0062010717
RP11-288L9.1,HepG2,-0.0041584224
RP11-288L9.1,MCF-7,-0.0046260026
RP11-288L9.1,bipolar spindle neuron,-0.003403248
RP11-288L9.1,skeletal muscle myoblast,-0.00529007
RP11-288L9.1,myotube,-0.0026474348
RP11-288L9.1,H7-hESC,0.0017079802
RP11-288L9.1,RPMI-7951,0.00036627654
RP11-288L9.1,M059J,-0.0030838468
RP11-288L9.1,H4,6.8792897e-06
RP11-288L9.1,MG63,0.0016720779
RP11-288L9.1,G401,0.0076762815
RP11-288L9.1,Caki2,0.0054419176
RP11-288L9.1,SJSA1,-0.018610494
RP11-288L9.1,Daoy,-9.390558e-05
RP11-288L9.1,A172,-0.004558802
RP11-288L9.1,induced pluripotent stem cell,-0.0013264238
RP11-288L9.1,fibroblast of arm,-0.07129622
RP11-288L9.1,A375,-0.012787694
RP11-288L9.1,HT-29,-0.0026106494
RP11-288L9.1,PC-3,-0.0016062659
RP11-288L9.1,Karpas-422,0.0026138308
RP11-288L9.1,Oci-Ly-7,-0.010011889
RP11-288L9.1,SJCRH30,0.012575438
RP11-288L9.1,neural cell,-0.0035069436
RP11-288L9.1,umbilical cord,0.0021511023
RP11-288L9.1,pericyte cell,-0.0031329675
RP11-288L9.1,melanocyte of skin,-0.0058747474
RP11-288L9.1,placental epithelial cell,-0.0007164856
RP11-288L9.1,hair follicle dermal papilla cell,-0.0017633835
RP11-288L9.1,hematopoietic multipotent progenitor cell,-0.0021376936
RP11-288L9.1,vein endothelial cell,-0.0031498587
RP11-288L9.1,osteoblast,-0.11533869
RP11-288L9.1,articular chondrocyte of knee joint,0.0027070453
RP11-288L9.1,thoracic aorta endothelial cell,-0.00054158905
RP11-288L9.1,fibroblast of the aortic adventitia,-0.007083613
RP11-288L9.1,skeletal muscle satellite cell,-0.005619629
RP11-288L9.1,fibroblast of dermis,0.0033895767
RP11-288L9.1,mammary epithelial cell,-0.013572277
RP11-288L9.1,subcutaneous preadipocyte,0.020987228
RP11-288L9.1,fibroblast of villous mesenchyme,-0.00093064026
RP11-288L9.1,endothelial cell of umbilical vein,-0.003930423
RP11-288L9.1,fibroblast of lung,-8.315601e-05
RP11-288L9.1,keratinocyte,-0.001970891
RP11-288L9.1,stomach,0.0054352353
RP11-288L9.1,dermis microvascular lymphatic vessel endothelial cell,-0.00023692555
RP11-288L9.1,tongue,0.010573008
RP11-288L9.1,lung microvascular endothelial cell,-0.0024815209
RP11-288L9.1,liver,-0.0035804745
RP11-288L9.1,smooth muscle cell of the coronary artery,-0.0028519677
RP11-288L9.1,aortic smooth muscle cell,0.005136566
RP11-288L9.1,cerebellum,-0.0046474836
RP11-288L9.1,occipital lobe,0.00047975182
RP11-288L9.1,lung,-0.0019875101
RP11-288L9.1,metanephros,0.0056588114
RP11-288L9.1,bronchial smooth muscle cell,0.00255941
RP11-288L9.1,spinal cord,-0.17717382
RP11-288L9.1,parietal lobe,0.0025916852
RP11-288L9.1,diencephalon,0.055434868
RP11-288L9.1,bronchial epithelial cell,0.0009858116
RP11-288L9.1,human nasal epithelial cells,-0.029734513
RP11-288L9.1,pulmonary artery endothelial cell,0.004731387
RP11-288L9.1,regular cardiac myocyte,-0.017267568
RP11-288L9.1,endothelial cell of coronary artery,0.0001747238
RP11-288L9.1,skeletal muscle tissue,-0.0067746276
RP11-288L9.1,skin of body,-0.021158816
RP11-288L9.1,frontal cortex,0.002655718
RP11-288L9.1,camera-type eye,-0.0001848072
RP11-288L9.1,dermis lymphatic vessel endothelial cell,0.005956859
RP11-288L9.1,smooth muscle cell of the umbilical artery,0.005060646
RP11-288L9.1,tracheal epithelial cell,-0.00043733217
RP11-288L9.1,smooth muscle cell of trachea,-0.004284855
RP11-288L9.1,renal cortical epithelial cell,0.13854258
RP11-288L9.1,dermis blood vessel endothelial cell,0.0018952073
RP11-288L9.1,heart,-0.006603919
RP11-288L9.1,thyroid gland,-0.0051652757
RP11-288L9.1,urinary bladder,0.0052467533
RP11-288L9.1,temporal lobe,-0.009782876
RP11-288L9.1,uterine smooth muscle cell,0.0045078387
RP11-288L9.1,epithelial cell of umbilical artery,9.888664e-05
RP11-288L9.1,smooth muscle cell of the pulmonary artery,-0.016971447
RP11-288L9.1,smooth muscle cell of bladder,0.010354802
RP11-288L9.1,bladder microvascular endothelial cell,-0.0042230175
RP11-288L9.1,uterus,0.0043737614
RP11-288L9.1,GM12878,-0.0038710148
RP11-288L9.1,Universal_Human_Reference,0.0040698987
RP11-288L9.1,H1_Cell_Line,-0.014720023
RP11-288L9.1,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,0.0024642972
RP11-288L9.1,H1_BMP4_Derived_Trophoblast_Cultured_Cells,-0.0034056613
RP11-288L9.1,H1_Derived_Mesenchymal_Stem_Cells,0.0027815439
RP11-288L9.1,H1_Derived_Neuronal_Progenitor_Cultured_Cells,-0.0028816937
RP11-288L9.1,hESC_Derived_CD184+_Endoderm_Cultured_Cells,-0.0031034087
RP11-288L9.1,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,0.003090655
RP11-288L9.1,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,-0.0043757623
RP11-288L9.1,HUES64_Cell_Line,-8.341182e-06
RP11-288L9.1,4star,-0.04263054
RP11-288L9.1,Breast_Myoepithelial_Cells,0.0027037838
RP11-288L9.1,Breast_vHMEC,-0.051482424
RP11-288L9.1,CD4_Memory_Primary_Cells,0.05050217
RP11-288L9.1,CD4_Naive_Primary_Cells,-0.0023138172
RP11-288L9.1,CD8_Naive_Primary_Cells,-0.0006018928
RP11-288L9.1,Mobilized_CD34_Primary_Cells_Female,0.12078952
RP11-288L9.1,Neurosphere_Cultured_Cells_Cortex_Derived,0.0040839617
RP11-288L9.1,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,0.0007934817
RP11-288L9.1,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,-0.0033623062
RP11-288L9.1,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,0.0018553592
RP11-288L9.1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,-0.018480187
RP11-288L9.1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,-0.0052268086
RP11-288L9.1,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,-0.0061987396
RP11-288L9.1,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,0.00048129915
RP11-288L9.1,Peripheral_Blood_Mononuclear_Primary_Cells,-0.011987323
RP11-288L9.1,Aorta,0.0038105703
RP11-288L9.1,Adult_Liver,0.07121896
RP11-288L9.1,Brain_Germinal_Matrix,-0.0057389378
RP11-288L9.1,Brain_Hippocampus_Middle,-0.0051024505
RP11-288L9.1,Esophagus,0.00201818
RP11-288L9.1,Fetal_Brain_Female,-0.058972817
RP11-288L9.1,Fetal_Intestine_Large,-0.000605506
RP11-288L9.1,Fetal_Intestine_Small,0.17925233
RP11-288L9.1,Pancreatic_Islets,-0.00019805161
RP11-288L9.1,Gastric,-0.006145283
RP11-288L9.1,Left_Ventricle,0.002279548
RP11-288L9.1,Lung.1,0.002153335
RP11-288L9.1,Ovary.1,-0.014756771
RP11-288L9.1,Pancreas.1,-0.0005345351
RP11-288L9.1,Psoas_Muscle,0.015340182
RP11-288L9.1,Right_Atrium,-0.015664384
RP11-288L9.1,Right_Ventricle,-0.010049297
RP11-288L9.1,Sigmoid_Colon,-0.003472981
RP11-288L9.1,Small_Intestine,-0.0075333845
RP11-288L9.1,Thymus,-0.009163123
RP11-288L9.1,Spleen.1,-0.036396023
RP11-288L9.1,A549,0.0013746901
RP11-288L9.1,GM12878.1,0.0055738394
RP11-288L9.1,HELA,0.0025319413
RP11-288L9.1,HEPG2,-0.0055552307
RP11-288L9.1,HMEC,-0.003862565
RP11-288L9.1,HSMM,-5.3143616e-05
RP11-288L9.1,HUVEC,-0.0041999905
RP11-288L9.1,K562.1,0.0032946903
RP11-288L9.1,NHEK,-5.417555e-05
RP11-288L9.1,NHLF,-0.0026986084
FAM91A1,Adipose_Subcutaneous,0.007982806
FAM91A1,Adipose_Visceral_Omentum,-0.003093757
FAM91A1,Adrenal_Gland,-0.0062470166
FAM91A1,Artery_Aorta,0.0052001434
FAM91A1,Artery_Coronary,0.010056979
FAM91A1,Artery_Tibial,0.24964559
FAM91A1,Bladder,-0.008362078
FAM91A1,Brain_Amygdala,-0.033137795
FAM91A1,Brain_Anterior_cingulate_cortex_BA24,0.0013997754
FAM91A1,Brain_Caudate_basal_ganglia,-0.0076400572
FAM91A1,Brain_Cerebellar_Hemisphere,0.0051069185
FAM91A1,Brain_Cerebellum,-0.009225865
FAM91A1,Brain_Cortex,0.00806319
FAM91A1,Brain_Frontal_Cortex_BA9,0.0009107046
FAM91A1,Brain_Hippocampus,-0.00138392
FAM91A1,Brain_Hypothalamus,0.0013636936
FAM91A1,Brain_Nucleus_accumbens_basal_ganglia,0.0049694693
FAM91A1,Brain_Putamen_basal_ganglia,0.007050885
FAM91A1,Brain_Spinal_cord_cervical_c1,0.007717509
FAM91A1,Brain_Substantia_nigra,-0.0059585017
FAM91A1,Breast_Mammary_Tissue,-0.023855543
FAM91A1,Cells_EBV-transformed_lymphocytes,0.0011815528
FAM91A1,Cells_Transformed_fibroblasts,0.0023578461
FAM91A1,Cervix_Ectocervix,-0.013638336
FAM91A1,Cervix_Endocervix,0.012187351
FAM91A1,Colon_Sigmoid,0.0028402475
FAM91A1,Colon_Transverse,-0.004710116
FAM91A1,Esophagus_Gastroesophageal_Junction,-0.010852578
FAM91A1,Esophagus_Mucosa,0.023628144
FAM91A1,Esophagus_Muscularis,0.0011868798
FAM91A1,Fallopian_Tube,-0.0020571747
FAM91A1,Heart_Atrial_Appendage,0.00695641
FAM91A1,Heart_Left_Ventricle,-0.011596753
FAM91A1,Kidney_Cortex,-0.0090206
FAM91A1,Liver,0.00010576545
FAM91A1,Lung,0.020500515
FAM91A1,Minor_Salivary_Gland,-0.004091416
FAM91A1,Muscle_Skeletal,-0.026876705
FAM91A1,Nerve_Tibial,1.9089948e-05
FAM91A1,Ovary,-0.008613184
FAM91A1,Pancreas,0.007891985
FAM91A1,Pituitary,-0.00023864566
FAM91A1,Prostate,-0.0042167217
FAM91A1,Skin_Not_Sun_Exposed_Suprapubic,-0.0013642092
FAM91A1,Skin_Sun_Exposed_Lower_leg,0.0012892936
FAM91A1,Small_Intestine_Terminal_Ileum,0.011058643
FAM91A1,Spleen,-0.0016966602
FAM91A1,Stomach,0.0053920583
FAM91A1,Testis,0.015698843
FAM91A1,Thyroid,-0.020939631
FAM91A1,Uterus,-0.020965457
FAM91A1,Vagina,-0.0072361426
FAM91A1,Whole_Blood,0.0025087642
FAM91A1,cardiac ventricle fibroblast,0.0036778008
FAM91A1,hair follicular keratinocyte,-0.0013709229
FAM91A1,airway epithelial cell,0.0034359023
FAM91A1,epithelial cell of proximal tubule,0.027868716
FAM91A1,pericardium fibroblast,-0.0073491028
FAM91A1,mesangial cell,0.00022149665
FAM91A1,bronchial fibroblast,0.009215944
FAM91A1,glomerular endothelial cell,-0.0013341702
FAM91A1,kidney epithelial cell,-0.00043234316
FAM91A1,mammary microvascular endothelial cell,0.0044459454
FAM91A1,epithelial cell of alveolus of lung,0.022476522
FAM91A1,myometrial cell,-0.016908454
FAM91A1,cardiac atrium fibroblast,0.0133064855
FAM91A1,endometrial microvascular endothelial cell,0.019731373
FAM91A1,smooth muscle cell,-0.0072205
FAM91A1,hepatocyte,-0.0041309986
FAM91A1,neural progenitor cell,-0.0045483643
FAM91A1,HT1080,0.011484742
FAM91A1,SK-N-DZ,-0.0021064326
FAM91A1,SK-MEL-5,0.0013915283
FAM91A1,NCI-H460,0.022092784
FAM91A1,astrocyte,-0.007789361
FAM91A1,LHCN-M2,0.0040983674
FAM91A1,K562,0.011164284
FAM91A1,HepG2,-0.0020663028
FAM91A1,MCF-7,-0.0040835687
FAM91A1,bipolar spindle neuron,-0.0024300104
FAM91A1,skeletal muscle myoblast,0.0004843938
FAM91A1,myotube,-0.0020344406
FAM91A1,H7-hESC,-0.0024130417
FAM91A1,RPMI-7951,0.0017620896
FAM91A1,M059J,-0.007768438
FAM91A1,H4,0.0007723393
FAM91A1,MG63,0.0061032907
FAM91A1,G401,0.003063368
FAM91A1,Caki2,0.009775322
FAM91A1,SJSA1,0.01787934
FAM91A1,Daoy,0.0032854246
FAM91A1,A172,-8.186606e-05
FAM91A1,induced pluripotent stem cell,-0.0028611869
FAM91A1,fibroblast of arm,-0.028408648
FAM91A1,A375,-0.011423046
FAM91A1,HT-29,-0.003041277
FAM91A1,PC-3,-0.0010973226
FAM91A1,Karpas-422,-0.0016220199
FAM91A1,Oci-Ly-7,-0.009179392
FAM91A1,SJCRH30,0.023274833
FAM91A1,neural cell,-0.003950514
FAM91A1,umbilical cord,0.0006207238
FAM91A1,pericyte cell,0.0018802644
FAM91A1,melanocyte of skin,-0.002528812
FAM91A1,placental epithelial cell,-8.7025845e-05
FAM91A1,hair follicle dermal papilla cell,-9.35616e-05
FAM91A1,hematopoietic multipotent progenitor cell,-0.0019326591
FAM91A1,vein endothelial cell,0.0010806781
FAM91A1,osteoblast,0.07356041
FAM91A1,articular chondrocyte of knee joint,-0.005092095
FAM91A1,thoracic aorta endothelial cell,0.002461722
FAM91A1,fibroblast of the aortic adventitia,0.0065960833
FAM91A1,skeletal muscle satellite cell,0.0023647142
FAM91A1,fibroblast of dermis,-0.004770767
FAM91A1,mammary epithelial cell,0.015245228
FAM91A1,subcutaneous preadipocyte,0.011853403
FAM91A1,fibroblast of villous mesenchyme,-0.0027047251
FAM91A1,endothelial cell of umbilical vein,0.0025722857
FAM91A1,fibroblast of lung,-0.016010405
FAM91A1,keratinocyte,0.008653616
FAM91A1,stomach,-0.012141847
FAM91A1,dermis microvascular lymphatic vessel endothelial cell,0.002072793
FAM91A1,tongue,-0.002632445
FAM91A1,lung microvascular endothelial cell,-0.0010196154
FAM91A1,liver,-0.013982919
FAM91A1,smooth muscle cell of the coronary artery,-0.0039748303
FAM91A1,aortic smooth muscle cell,-0.0017372103
FAM91A1,cerebellum,0.0030954601
FAM91A1,occipital lobe,0.002397337
FAM91A1,lung,0.0073364964
FAM91A1,metanephros,0.008232494
FAM91A1,bronchial smooth muscle cell,0.004694017
FAM91A1,spinal cord,0.49478504
FAM91A1,parietal lobe,-0.0002375276
FAM91A1,diencephalon,0.026965762
FAM91A1,bronchial epithelial cell,-0.0015380866
FAM91A1,human nasal epithelial cells,-0.025598364
FAM91A1,pulmonary artery endothelial cell,-0.00045737435
FAM91A1,regular cardiac myocyte,-0.029635586
FAM91A1,endothelial cell of coronary artery,-0.016984586
FAM91A1,skeletal muscle tissue,0.0070964084
FAM91A1,skin of body,0.025476025
FAM91A1,frontal cortex,0.006970103
FAM91A1,camera-type eye,0.0033854588
FAM91A1,dermis lymphatic vessel endothelial cell,-0.010955164
FAM91A1,smooth muscle cell of the umbilical artery,-0.0055747395
FAM91A1,tracheal epithelial cell,0.0060642436
FAM91A1,smooth muscle cell of trachea,3.0784566e-05
FAM91A1,renal cortical epithelial cell,
FAM91A1,dermis blood vessel endothelial cell,-0.0024992656
FAM91A1,heart,0.0026668762
FAM91A1,thyroid gland,-0.000101473335
FAM91A1,urinary bladder,-0.0026286545
FAM91A1,temporal lobe,-0.016917069
FAM91A1,uterine smooth muscle cell,0.013090738
FAM91A1,epithelial cell of umbilical artery,0.004321293
FAM91A1,smooth muscle cell of the pulmonary artery,-0.0369773
FAM91A1,smooth muscle cell of bladder,0.0056670345
FAM91A1,bladder microvascular endothelial cell,-0.0059478814
FAM91A1,uterus,-0.011100132
FAM91A1,GM12878,0.017662747
FAM91A1,Universal_Human_Reference,0.0034933782
FAM91A1,H1_Cell_Line,-0.009719158
FAM91A1,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,-0.007710082
FAM91A1,H1_BMP4_Derived_Trophoblast_Cultured_Cells,-0.0066905664
FAM91A1,H1_Derived_Mesenchymal_Stem_Cells,0.010130587
FAM91A1,H1_Derived_Neuronal_Progenitor_Cultured_Cells,0.0033506276
FAM91A1,hESC_Derived_CD184+_Endoderm_Cultured_Cells,-0.012882609
FAM91A1,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,0.0035637189
FAM91A1,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,-0.014102053
FAM91A1,HUES64_Cell_Line,0.0042374427
FAM91A1,4star,-0.0040977974
FAM91A1,Breast_Myoepithelial_Cells,-0.00015264268
FAM91A1,Breast_vHMEC,-0.041614555
FAM91A1,CD4_Memory_Primary_Cells,0.01963467
FAM91A1,CD4_Naive_Primary_Cells,0.0013561335
FAM91A1,CD8_Naive_Primary_Cells,0.004362445
FAM91A1,Mobilized_CD34_Primary_Cells_Female,-0.041568264
FAM91A1,Neurosphere_Cultured_Cells_Cortex_Derived,-0.0013669636
FAM91A1,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,0.005274342
FAM91A1,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,0.0002835715
FAM91A1,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,0.0017758313
FAM91A1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,-0.01772192
FAM91A1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,-0.0024064954
FAM91A1,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,-0.010600389
FAM91A1,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,-0.0115326075
FAM91A1,Peripheral_Blood_Mononuclear_Primary_Cells,0.0013365458
FAM91A1,Aorta,0.0022987796
FAM91A1,Adult_Liver,-0.0382655
FAM91A1,Brain_Germinal_Matrix,-0.010292469
FAM91A1,Brain_Hippocampus_Middle,0.0055217575
FAM91A1,Esophagus,0.006987389
FAM91A1,Fetal_Brain_Female,-0.02587744
FAM91A1,Fetal_Intestine_Large,-0.0011984428
FAM91A1,Fetal_Intestine_Small,-0.026682228
FAM91A1,Pancreatic_Islets,0.010325091
FAM91A1,Gastric,0.008934807
FAM91A1,Left_Ventricle,0.0015047512
FAM91A1,Lung.1,0.0015172927
FAM91A1,Ovary.1,-0.01072167
FAM91A1,Pancreas.1,-0.00026066325
FAM91A1,Psoas_Muscle,-0.0020274655
FAM91A1,Right_Atrium,-0.04804302
FAM91A1,Right_Ventricle,0.003537127
FAM91A1,Sigmoid_Colon,0.012863538
FAM91A1,Small_Intestine,0.014598759
FAM91A1,Thymus,0.013684732
FAM91A1,Spleen.1,-0.032668624
FAM91A1,A549,0.0030712625
FAM91A1,GM12878.1,0.0114142755
FAM91A1,HELA,-0.0055718045
FAM91A1,HEPG2,0.0026984622
FAM91A1,HMEC,-0.0010090311
FAM91A1,HSMM,0.0028416207
FAM91A1,HUVEC,-0.002501936
FAM91A1,K562.1,0.009321549
FAM91A1,NHEK,0.00017489576
FAM91A1,NHLF,0.002595462
PSMA5,Adipose_Subcutaneous,-0.0042043887
PSMA5,Adipose_Visceral_Omentum,-0.008096142
PSMA5,Adrenal_Gland,-0.0029497643
PSMA5,Artery_Aorta,-0.009376717
PSMA5,Artery_Coronary,0.01040671
PSMA5,Artery_Tibial,0.043545004
PSMA5,Bladder,-0.005861278
PSMA5,Brain_Amygdala,-0.012464735
PSMA5,Brain_Anterior_cingulate_cortex_BA24,-0.0034540175
PSMA5,Brain_Caudate_basal_ganglia,0.0033895767
PSMA5,Brain_Cerebellar_Hemisphere,-0.0046378216
PSMA5,Brain_Cerebellum,-0.037865017
PSMA5,Brain_Cortex,-0.019152058
PSMA5,Brain_Frontal_Cortex_BA9,-0.0053451355
PSMA5,Brain_Hippocampus,-0.0014502845
PSMA5,Brain_Hypothalamus,-0.0043830075
PSMA5,Brain_Nucleus_accumbens_basal_ganglia,-0.020121472
PSMA5,Brain_Putamen_basal_ganglia,-0.0013112755
PSMA5,Brain_Spinal_cord_cervical_c1,0.00028408738
PSMA5,Brain_Substantia_nigra,0.009725954
PSMA5,Breast_Mammary_Tissue,-0.03257785
PSMA5,Cells_EBV-transformed_lymphocytes,-0.0009824414
PSMA5,Cells_Transformed_fibroblasts,0.008487267
PSMA5,Cervix_Ectocervix,0.013168792
PSMA5,Cervix_Endocervix,-0.003936459
PSMA5,Colon_Sigmoid,-0.011200915
PSMA5,Colon_Transverse,-0.01848794
PSMA5,Esophagus_Gastroesophageal_Junction,0.0059878593
PSMA5,Esophagus_Mucosa,0.0004224995
PSMA5,Esophagus_Muscularis,0.003301897
PSMA5,Fallopian_Tube,0.000490755
PSMA5,Heart_Atrial_Appendage,-0.009240058
PSMA5,Heart_Left_Ventricle,0.029807039
PSMA5,Kidney_Cortex,-0.0023126116
PSMA5,Liver,-0.0032951643
PSMA5,Lung,0.005765191
PSMA5,Minor_Salivary_Gland,-0.00256594
PSMA5,Muscle_Skeletal,0.024761096
PSMA5,Nerve_Tibial,-0.0017936036
PSMA5,Ovary,0.06863102
PSMA5,Pancreas,-0.0015476418
PSMA5,Pituitary,0.0050176294
PSMA5,Prostate,0.009044021
PSMA5,Skin_Not_Sun_Exposed_Suprapubic,0.001745084
PSMA5,Skin_Sun_Exposed_Lower_leg,-0.0012425936
PSMA5,Small_Intestine_Terminal_Ileum,-0.009173161
PSMA5,Spleen,0.0045433277
PSMA5,Stomach,-0.019408448
PSMA5,Testis,0.0049399897
PSMA5,Thyroid,-0.015521216
PSMA5,Uterus,0.013760881
PSMA5,Vagina,0.0059119845
PSMA5,Whole_Blood,-0.0015242272
PSMA5,cardiac ventricle fibroblast,-0.0024737683
PSMA5,hair follicular keratinocyte,0.0041645626
PSMA5,airway epithelial cell,-0.00369608
PSMA5,epithelial cell of proximal tubule,-0.012244178
PSMA5,pericardium fibroblast,-0.0047162413
PSMA5,mesangial cell,-0.0010035237
PSMA5,bronchial fibroblast,-0.0020478743
PSMA5,glomerular endothelial cell,0.0009225639
PSMA5,kidney epithelial cell,-0.003974227
PSMA5,mammary microvascular endothelial cell,-0.000892522
PSMA5,epithelial cell of alveolus of lung,-0.018260973
PSMA5,myometrial cell,0.0024124463
PSMA5,cardiac atrium fibroblast,0.020273969
PSMA5,endometrial microvascular endothelial cell,-0.00017895905
PSMA5,smooth muscle cell,0.0071352567
PSMA5,hepatocyte,-0.008203462
PSMA5,neural progenitor cell,-0.004366447
PSMA5,HT1080,0.004027881
PSMA5,SK-N-DZ,-0.00072784215
PSMA5,SK-MEL-5,-0.021318952
PSMA5,NCI-H460,-0.016955003
PSMA5,astrocyte,-0.0059027225
PSMA5,LHCN-M2,0.0039455574
PSMA5,K562,0.00051998184
PSMA5,HepG2,0.01765901
PSMA5,MCF-7,0.005469331
PSMA5,bipolar spindle neuron,-0.0050763893
PSMA5,skeletal muscle myoblast,-0.0050157257
PSMA5,myotube,-0.006440141
PSMA5,H7-hESC,0.0023662595
PSMA5,RPMI-7951,-0.0030085316
PSMA5,M059J,0.0056077605
PSMA5,H4,-0.0012846803
PSMA5,MG63,7.87659e-05
PSMA5,G401,-0.006781971
PSMA5,Caki2,0.00397763
PSMA5,SJSA1,-0.0065634046
PSMA5,Daoy,0.0065579056
PSMA5,A172,-0.0003799597
PSMA5,induced pluripotent stem cell,-0.000629938
PSMA5,fibroblast of arm,0.019774972
PSMA5,A375,-0.030495256
PSMA5,HT-29,0.0012078444
PSMA5,PC-3,0.005750802
PSMA5,Karpas-422,-0.0063213785
PSMA5,Oci-Ly-7,-0.009243952
PSMA5,SJCRH30,0.00511583
PSMA5,neural cell,-0.003146153
PSMA5,umbilical cord,0.007336325
PSMA5,pericyte cell,-0.0022441403
PSMA5,melanocyte of skin,-0.0012592043
PSMA5,placental epithelial cell,0.0020545889
PSMA5,hair follicle dermal papilla cell,-0.0003044414
PSMA5,hematopoietic multipotent progenitor cell,-0.011670611
PSMA5,vein endothelial cell,0.0031877856
PSMA5,osteoblast,-0.072881244
PSMA5,articular chondrocyte of knee joint,-0.005173733
PSMA5,thoracic aorta endothelial cell,0.0004895515
PSMA5,fibroblast of the aortic adventitia,-0.0016285627
PSMA5,skeletal muscle satellite cell,0.003862028
PSMA5,fibroblast of dermis,-0.006706981
PSMA5,mammary epithelial cell,0.0047055027
PSMA5,subcutaneous preadipocyte,0.0040321685
PSMA5,fibroblast of villous mesenchyme,-0.0005815906
PSMA5,endothelial cell of umbilical vein,0.0015648811
PSMA5,fibroblast of lung,0.0065750256
PSMA5,keratinocyte,-0.001512348
PSMA5,stomach,0.0132550225
PSMA5,dermis microvascular lymphatic vessel endothelial cell,5.4689448e-05
PSMA5,tongue,0.00070684747
PSMA5,lung microvascular endothelial cell,-0.0040959865
PSMA5,liver,-0.0018427667
PSMA5,smooth muscle cell of the coronary artery,-0.0015185458
PSMA5,aortic smooth muscle cell,0.00047992374
PSMA5,cerebellum,-0.0012583437
PSMA5,occipital lobe,-0.0013949375
PSMA5,lung,-0.0069349012
PSMA5,metanephros,-0.0052436376
PSMA5,bronchial smooth muscle cell,-0.0054511284
PSMA5,spinal cord,0.02507635
PSMA5,parietal lobe,0.007018025
PSMA5,diencephalon,0.07119064
PSMA5,bronchial epithelial cell,0.00022321621
PSMA5,human nasal epithelial cells,-0.015980322
PSMA5,pulmonary artery endothelial cell,-0.0009064613
PSMA5,regular cardiac myocyte,0.013764969
PSMA5,endothelial cell of coronary artery,0.0020920273
PSMA5,skeletal muscle tissue,0.0036114114
PSMA5,skin of body,-0.012315293
PSMA5,frontal cortex,0.0066505233
PSMA5,camera-type eye,-0.0004207309
PSMA5,dermis lymphatic vessel endothelial cell,-0.012972498
PSMA5,smooth muscle cell of the umbilical artery,0.007154937
PSMA5,tracheal epithelial cell,-0.0018462107
PSMA5,smooth muscle cell of trachea,-0.0060875104
PSMA5,renal cortical epithelial cell,0.062479842
PSMA5,dermis blood vessel endothelial cell,-0.04108617
PSMA5,heart,-0.0073842807
PSMA5,thyroid gland,0.0027863502
PSMA5,urinary bladder,0.0027283311
PSMA5,temporal lobe,-0.01137659
PSMA5,uterine smooth muscle cell,0.009228932
PSMA5,epithelial cell of umbilical artery,-0.0044903965
PSMA5,smooth muscle cell of the pulmonary artery,-0.04219599
PSMA5,smooth muscle cell of bladder,0.0067077
PSMA5,bladder microvascular endothelial cell,0.0030779555
PSMA5,uterus,-0.0014316918
PSMA5,GM12878,-0.0044817706
PSMA5,Universal_Human_Reference,-0.017253472
PSMA5,H1_Cell_Line,0.004971697
PSMA5,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,0.0072779753
PSMA5,H1_BMP4_Derived_Trophoblast_Cultured_Cells,0.00089179835
PSMA5,H1_Derived_Mesenchymal_Stem_Cells,0.0010738039
PSMA5,H1_Derived_Neuronal_Progenitor_Cultured_Cells,-0.0048887976
PSMA5,hESC_Derived_CD184+_Endoderm_Cultured_Cells,-0.01200718
PSMA5,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,-0.003636078
